C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_36_930.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_36_930.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_36_930.jpg, 0, 1, 0, 10.94277
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_078.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_078.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_078.jpg, -0.4452051, 1, 0, 12.41798
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_183.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_183.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_183.jpg, -0.124242, 1, 0, 13.2766
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_292.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_292.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_292.jpg, 0, 1, 0, 14.6915
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_400.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_400.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_400.jpg, 0, 1, 0, 15.75585
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_525.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_525.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_525.jpg, -0.3718353, 1, 0, 16.98266
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_625.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_625.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_625.jpg, -0.6832825, 1, 0, 18.00009
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_733.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_733.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_733.jpg, -0.3839328, 1, 0, 18.89928
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_836.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_836.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_836.jpg, -0.1880982, 1, 0, 20.03845
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_37_944.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_37_944.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_37_944.jpg, -0.3662022, 1, 0, 21.18492
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_134.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_134.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_134.jpg, 0, 1, 0, 22.88148
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_240.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_240.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_240.jpg, 0.3278388, 1, 0, 23.74157
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_349.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_349.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_349.jpg, 0.6522222, 1, 0, 24.54241
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_463.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_463.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_463.jpg, 0.3120186, 1, 0, 25.51836
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_588.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_588.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_588.jpg, 0, 1, 0, 26.80374
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_780.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_780.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_780.jpg, 0, 1, 0, 28.48328
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_892.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_892.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_892.jpg, -0.3431109, 1, 0, 29.41765
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_38_999.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_38_999.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_38_999.jpg, -0.02050922, 1, 0, 30.18936
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_100.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_100.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_100.jpg, 0, 1, 0, 30.19001
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_281.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_281.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_281.jpg, 0, 1, 0, 30.19027
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_422.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_422.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_422.jpg, -0.4255353, 1, 0, 30.16548
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_528.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_528.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_528.jpg, -0.09535625, 1, 0, 30.19177
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_637.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_637.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_637.jpg, 0, 1, 0, 30.18963
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_746.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_746.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_746.jpg, -0.3265302, 1, 0, 30.1748
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_847.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_847.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_847.jpg, -0.02451363, 1, 0, 30.19054
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_39_953.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_39_953.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_39_953.jpg, 0, 1, 0, 30.19012
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_183.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_183.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_183.jpg, 0, 1, 0, 30.19029
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_298.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_298.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_298.jpg, 0, 1, 0, 30.19031
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_395.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_395.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_395.jpg, 0, 1, 0, 30.19068
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_553.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_553.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_553.jpg, 0, 1, 0, 30.19029
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_694.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_694.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_694.jpg, 0, 0.5763886, 0, 30.08379
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_805.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_805.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_805.jpg, -0.3435855, 0.2328031, 0, 29.82677
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_40_909.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_40_909.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_40_909.jpg, -0.03009599, 0, 0, 29.56452
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_042.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_042.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_042.jpg, 0, 0.388761, 0, 29.70281
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_242.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_242.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_242.jpg, 0, 0.980715, 0, 30.18544
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_394.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_394.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_394.jpg, 0, 1, 0, 30.19031
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_533.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_533.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_533.jpg, 0.4185714, 1, 0, 30.16522
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_670.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_670.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_670.jpg, 0.005594105, 1, 0, 30.18951
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_807.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_807.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_807.jpg, 0, 1, 0, 30.19023
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_41_943.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_41_943.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_41_943.jpg, -0.4071768, 1, 0, 30.16049
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_081.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_081.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_081.jpg, 0, 1, 0, 30.18946
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_240.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_240.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_240.jpg, -0.4709853, 1, 0, 30.16736
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_338.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_338.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_338.jpg, -0.1631202, 1, 0, 30.1928
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_532.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_532.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_532.jpg, 0, 1, 0, 30.19018
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_669.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_669.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_669.jpg, -0.4179576, 1, 0, 30.16901
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_803.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_803.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_803.jpg, -0.01539031, 1, 0, 30.18997
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_42_954.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_42_954.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_42_954.jpg, 0, 1, 0, 30.19028
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_089.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_089.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_089.jpg, 0, 1, 0, 30.19028
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_220.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_220.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_220.jpg, 0, 1, 0, 30.18975
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_344.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_344.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_344.jpg, 0.3706533, 1, 0, 30.17145
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_445.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_445.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_445.jpg, 0.6793284, 1, 0, 30.13229
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_547.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_547.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_547.jpg, 0.3790194, 1, 0, 30.1908
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_650.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_650.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_650.jpg, 0.06531027, 1, 0, 30.19247
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_757.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_757.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_757.jpg, 0, 1, 0, 30.18957
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_43_902.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_43_902.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_43_902.jpg, -0.4252995, 1, 0, 30.15579
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_011.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_011.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_011.jpg, -0.09050133, 1, 0, 30.19109
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_135.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_135.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_135.jpg, 0, 1, 0, 30.18961
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_236.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_236.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_236.jpg, 0, 1, 0, 30.19021
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_342.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_342.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_342.jpg, 0, 1, 0, 30.1903
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_447.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_447.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_447.jpg, 0, 1, 0, 30.1903
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_551.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_551.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_551.jpg, 0, 1, 0, 30.19032
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_653.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_653.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_653.jpg, -0.2760789, 1, 0, 30.17582
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_753.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_753.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_753.jpg, -0.02649897, 1, 0, 30.19044
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_857.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_857.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_857.jpg, 0, 1, 0, 30.19011
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_44_961.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_44_961.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_44_961.jpg, 0, 1, 0, 30.19027
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_068.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_068.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_068.jpg, 0, 1, 0, 30.19083
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_174.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_174.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_174.jpg, 0, 1, 0, 30.18998
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_357.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_357.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_357.jpg, 0, 1, 0, 30.18972
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_458.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_458.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_458.jpg, 0, 1, 0, 30.18987
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_564.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_564.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_564.jpg, 0, 1, 0, 30.18997
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_670.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_670.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_670.jpg, 0, 1, 0, 30.18995
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_771.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_771.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_771.jpg, -0.3058389, 1, 0, 30.17249
C:\Users\itsme\Desktop\finding-lanes\data\IMG\center_2020_05_12_03_20_45_871.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\left_2020_05_12_03_20_45_871.jpg, C:\Users\itsme\Desktop\finding-lanes\data\IMG\right_2020_05_12_03_20_45_871.jpg, -0.04805129, 1, 0, 30.19049
